id;category;title;Заголовок;"Meta keywords";"Meta description";price;"Старая цена";sku;Наличие;"Бесплатная доставка";video;Акция;Новинка;Актуально;"Хит продаж";"Это популярно";url_old;brand
3735;"Развивающие игрушки";"Учимся строить K's Kids";"Учимся строить K's Kids цена, купить, отзывы.";"Учимся строить K's Kids купить в Днепропетровске, цена, описание, фото. Учимся строить K's Kids обзоры, статьи, Babysmile.";"Учимся строить K's Kids - Характеристики. Отзывы. Лучшая цена. Тел: (056)788-23-83 Бесплатная доставка, Babysmile, Украина, Днепропетровск";160;0;10549;1;0;;0;0;0;0;0;http://bbsmile.com.ua/catalog/igrushki-dlja-malyshej/Razvivayuschie-igrushki/uchimsya-stroit-k-s-kids-3735;"K's Kids"
3705;"Развивающие игрушки";"Шагающий пеликан K's Kids";"Шагающий пеликан K's Kids цена, купить, отзывы.";"Шагающий пеликан K's Kids купить в Днепропетровске, цена, описание, фото. Шагающий пеликан K's Kids обзоры, статьи, Babysmile.";"Шагающий пеликан K's Kids - Характеристики. Отзывы. Лучшая цена. Тел: (056)788-23-83 Бесплатная доставка, Babysmile, Украина, Днепропетровск";135;0;10546;1;0;http://www.youtube.com/embed/Z_mTt4A2IDA;0;0;0;0;0;http://bbsmile.com.ua/catalog/igrushki-dlja-malyshej/Razvivayuschie-igrushki/shagayushchiy-pelikan-k-s-kids-3705;"K's Kids"
4337;"Развивающие игрушки";"Шар со звоночком Tolo Toys";"Шар со звоночком Tolo Toys цена, купить, отзывы.";"Шар со звоночком Tolo Toys купить в Днепропетровске, цена, описание, фото. Шар со звоночком Tolo Toys обзоры, статьи, Babysmile.";"Шар со звоночком Tolo Toys - Характеристики. Отзывы. Лучшая цена. Тел: (056)788-23-83 Бесплатная доставка, Babysmile, Украина, Днепропетровск";75;0;89450;1;0;;0;0;0;0;0;http://bbsmile.com.ua/catalog/igrushki-dlja-malyshej/Razvivayuschie-igrushki/shar-so-zvonochkom-tolo-toys-4337;"Tolo Toys"
9408;"Развивающие игрушки";"Юла Винни";"Юла Винни цена, купить, отзывы.";"Юла Винни купить в Днепропетровске, цена, описание, фото. Юла Винни обзоры, статьи, Babysmile.";"Юла Винни - Характеристики. Отзывы. Лучшая цена. Тел: (056)788-23-83 Бесплатная доставка, Babysmile, Украина, Днепропетровск";271;358;;1;1;;0;0;0;0;0;http://bbsmile.com.ua/catalog/igrushki-dlja-malyshej/Razvivayuschie-igrushki/Jula-Vinni-VTech;VTech
3422;"Развивающие книги и DVD Диски";"DVD Барби ""Бриллиантовый замок""";"DVD Барби ""Бриллиантовый замок"" цена, купить, отзывы.";"DVD Барби ""Бриллиантовый замок"" купить в Днепропетровске, цена, описание, фото. DVD Барби ""Бриллиантовый замок"" обзоры, статьи, Babysmile.";"DVD Барби ""Бриллиантовый замок"" - Характеристики. Отзывы. Лучшая цена. Тел: (056)788-23-83 Бесплатная доставка, Babysmile, Украина, Днепропетровск";60;0;26;1;0;;0;0;0;0;0;http://bbsmile.com.ua/catalog/igrushki-dlja-detej/erfdo/dvdb2;"Fisher Price"
3421;"Развивающие книги и DVD Диски";"DVD Барби ""Марипоса""";"DVD Барби ""Марипоса"" цена, купить, отзывы.";"DVD Барби ""Марипоса"" купить в Днепропетровске, цена, описание, фото. DVD Барби ""Марипоса"" обзоры, статьи, Babysmile.";"DVD Барби ""Марипоса"" - Характеристики. Отзывы. Лучшая цена. Тел: (056)788-23-83 Бесплатная доставка, Babysmile, Украина, Днепропетровск";60;0;24;1;0;;0;0;0;0;0;http://bbsmile.com.ua/catalog/igrushki-dlja-detej/erfdo/dvdb1;"Fisher Price"
12451;"Развивающие книги и DVD Диски";"Говорящая азбука - ЗНАТОК - Весела абетка украинский язык";"Говорящая азбука - ЗНАТОК - Весела абетка украинский язык цена, купить, отзывы.";"Говорящая азбука - ЗНАТОК - Весела абетка украинский язык купить в Днепропетровске, цена, описание, фото. Говорящая азбука - ЗНАТОК - Весела абетка украинский язык обзоры, статьи, Babysmile.";"Говорящая азбука - ЗНАТОК - Весела абетка украинский язык - Характеристики. Отзывы. Лучшая цена. Тел: (056)788-23-83 Бесплатная доставка, Babysmile, Украина, Днепропетровск";134;0;;1;0;;0;0;0;0;0;http://bbsmile.com.ua/catalog/igrushki-dlja-detej/erfdo/govoryashchaya-azbuka---znatok---vesela-abetka-ukrainskiy-yazik-12451;Знаток
12454;"Развивающие книги и DVD Диски";"Говорящая азбука - ЗНАТОК английский язык";"Говорящая азбука - ЗНАТОК английский язык цена, купить, отзывы.";"Говорящая азбука - ЗНАТОК английский язык купить в Днепропетровске, цена, описание, фото. Говорящая азбука - ЗНАТОК английский язык обзоры, статьи, Babysmile.";"Говорящая азбука - ЗНАТОК английский язык - Характеристики. Отзывы. Лучшая цена. Тел: (056)788-23-83 Бесплатная доставка, Babysmile, Украина, Днепропетровск";134;0;;1;0;;0;0;0;0;0;http://bbsmile.com.ua/catalog/igrushki-dlja-detej/erfdo/govoryashchaya-azbuka---znatok-angliyskiy-yazik-12454;Знаток
12455;"Развивающие книги и DVD Диски";"Говорящая азбука - ЗНАТОК русский язык 7 режимов";"Говорящая азбука - ЗНАТОК русский язык 7 режимов цена, купить, отзывы.";"Говорящая азбука - ЗНАТОК русский язык 7 режимов купить в Днепропетровске, цена, описание, фото. Говорящая азбука - ЗНАТОК русский язык 7 режимов обзоры, статьи, Babysmile.";"Говорящая азбука - ЗНАТОК русский язык 7 режимов - Характеристики. Отзывы. Лучшая цена. Тел: (056)788-23-83 Бесплатная доставка, Babysmile, Украина, Днепропетровск";144;0;;1;0;;0;0;0;0;0;http://bbsmile.com.ua/catalog/igrushki-dlja-detej/erfdo/govoryashchaya-azbuka---znatok-russkiy-yazik-7-regimov-12455;Знаток
12464;"Развивающие книги и DVD Диски";"Говорящий плакат - УЧИМ АНГЛИЙСКИЙ ЯЗЫК С ЛУНТИКОМ";"Говорящий плакат - УЧИМ АНГЛИЙСКИЙ ЯЗЫК С ЛУНТИКОМ цена, купить, отзывы.";"Говорящий плакат - УЧИМ АНГЛИЙСКИЙ ЯЗЫК С ЛУНТИКОМ купить в Днепропетровске, цена, описание, фото. Говорящий плакат - УЧИМ АНГЛИЙСКИЙ ЯЗЫК С ЛУНТИКОМ обзоры, статьи, Babysmile.";"Говорящий плакат - УЧИМ АНГЛИЙСКИЙ ЯЗЫК С ЛУНТИКОМ - Характеристики. Отзывы. Лучшая цена. Тел: (056)788-23-83 Бесплатная доставка, Babysmile, Украина, Днепропетровск";192;0;IP6235;1;0;;0;0;0;0;0;http://bbsmile.com.ua/catalog/igrushki-dlja-detej/erfdo/govoryashchiy-plakat---uchim-angliyskiy-yazik-s-luntikom-12464;Знаток
